Country,Year,Month,MonthStart,Region,DealerID,DealerName,DealerRating,MembershipTier,Channel,ProductCategory,UnitsSold,UnitPrice,GrossSales,DiscountRate,DiscountAmount,NetSales
United Kingdom,2024,9,2024-09-01,Wales,D1055,Wales Dealer 5,1,Gold,Retail,Sports,60,64.2,3852.0,0.0796,306.6,3545.4
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Wholesale,Home & Garden,56,62.56,3503.36,0.0077,27.07,3476.29
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Wholesale,Clothing,110,30.09,3309.9,0.0463,153.13,3156.77
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Retail,Sports,109,64.26,7004.34,0.032,223.9,6780.44
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Retail,Beauty,99,18.65,1846.35,0.0224,41.38,1804.97
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Online,Electronics,32,220.94,7070.08,0.0207,146.64,6923.44
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Online,Grocery,512,7.66,3921.92,0.0524,205.47,3716.45
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Retail,Beauty,132,17.66,2331.12,0.0216,50.35,2280.77
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Online,Electronics,20,223.73,4474.6,0.0402,179.87,4294.73
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Retail,Home & Garden,66,69.55,4590.3,0.0186,85.25,4505.05
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Retail,Clothing,76,30.44,2313.44,0.0137,31.77,2281.67
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Retail,Sports,67,61.68,4132.56,0.0104,43.16,4089.4
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Wholesale,Grocery,392,7.51,2943.92,0.0228,67.17,2876.75
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Retail,Beauty,177,17.08,3023.16,0.0166,50.27,2972.89
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Retail,Electronics,39,200.11,7804.29,0.0439,342.23,7462.06
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Online,Home & Garden,45,76.42,3438.9,0.0408,140.29,3298.61
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Online,Clothing,91,28.29,2574.39,0.0505,130.04,2444.35
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Retail,Sports,94,64.27,6041.38,0.0592,357.74,5683.64
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Wholesale,Grocery,485,7.07,3428.95,0.0499,171.23,3257.72
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1060,Northern Dealer 5,5,Platinum,Online,Electronics,27,207.92,5613.84,0.1367,767.46,4846.38
United Kingdom,2024,9,2024-09-01,Northern Ireland,D1060,Northern Dealer 5,5,Platinum,Retail,Beauty,134,17.26,2312.84,0.1308,302.5,2010.34
United Kingdom,2024,10,2024-10-01,London,D1001,London Dealer 1,3,Standard,Online,Electronics,23,242.75,5583.25,0.0187,104.56,5478.69
United Kingdom,2024,10,2024-10-01,London,D1001,London Dealer 1,3,Standard,Retail,Home & Garden,68,73.02,4965.36,0.0343,170.5,4794.86
United Kingdom,2024,10,2024-10-01,London,D1001,London Dealer 1,3,Standard,Online,Clothing,115,31.89,3667.35,0.0362,132.79,3534.56
United Kingdom,2024,10,2024-10-01,London,D1001,London Dealer 1,3,Standard,Retail,Sports,92,51.3,4719.6,0.0,0.0,4719.6
United Kingdom,2024,10,2024-10-01,London,D1001,London Dealer 1,3,Standard,Wholesale,Grocery,341,6.94,2366.54,0.0265,62.82,2303.72
United Kingdom,2024,10,2024-10-01,London,D1002,London Dealer 2,4,Standard,Retail,Electronics,40,256.96,10278.4,0.0235,241.56,10036.84
United Kingdom,2024,10,2024-10-01,London,D1002,London Dealer 2,4,Standard,Retail,Home & Garden,65,69.82,4538.3,0.0181,82.12,4456.18
United Kingdom,2024,10,2024-10-01,London,D1002,London Dealer 2,4,Standard,Retail,Clothing,77,33.13,2551.01,0.0147,37.37,2513.64
United Kingdom,2024,10,2024-10-01,London,D1003,London Dealer 3,4,Standard,Online,Home & Garden,58,61.71,3579.18,0.0142,50.68,3528.5
United Kingdom,2024,10,2024-10-01,London,D1003,London Dealer 3,4,Standard,Retail,Clothing,83,30.24,2509.92,0.0325,81.52,2428.4
United Kingdom,2024,10,2024-10-01,London,D1003,London Dealer 3,4,Standard,Retail,Sports,69,59.75,4122.75,0.0323,133.05,3989.7
United Kingdom,2024,10,2024-10-01,London,D1003,London Dealer 3,4,Standard,Retail,Grocery,523,8.17,4272.91,0.0145,61.79,4211.12
United Kingdom,2024,10,2024-10-01,London,D1004,London Dealer 4,4,Silver,Online,Electronics,41,245.94,10083.54,0.0384,387.62,9695.92
United Kingdom,2024,10,2024-10-01,London,D1004,London Dealer 4,4,Silver,Retail,Home & Garden,50,71.61,3580.5,0.0574,205.57,3374.93
United Kingdom,2024,10,2024-10-01,London,D1004,London Dealer 4,4,Silver,Retail,Clothing,111,30.94,3434.34,0.0506,173.82,3260.52
United Kingdom,2024,10,2024-10-01,London,D1004,London Dealer 4,4,Silver,Retail,Sports,64,56.43,3611.52,0.0652,235.53,3375.99
United Kingdom,2024,10,2024-10-01,London,D1004,London Dealer 4,4,Silver,Online,Grocery,539,7.43,4004.77,0.0494,197.73,3807.04
United Kingdom,2024,10,2024-10-01,London,D1005,London Dealer 5,3,Standard,Retail,Home & Garden,28,77.0,2156.0,0.03,64.58,2091.42
United Kingdom,2024,10,2024-10-01,London,D1005,London Dealer 5,3,Standard,Online,Clothing,68,32.85,2233.8,0.008,17.97,2215.83
United Kingdom,2024,10,2024-10-01,London,D1005,London Dealer 5,3,Standard,Wholesale,Sports,58,50.45,2926.1,0.0439,128.55,2797.55
United Kingdom,2024,10,2024-10-01,South East,D1006,South Dealer 1,3,Standard,Retail,Sports,50,52.39,2619.5,0.082,214.69,2404.81
United Kingdom,2024,10,2024-10-01,South East,D1006,South Dealer 1,3,Standard,Retail,Grocery,381,7.28,2773.68,0.0251,69.52,2704.16
United Kingdom,2024,10,2024-10-01,South East,D1006,South Dealer 1,3,Standard,Retail,Beauty,182,18.01,3277.82,0.0149,48.84,3228.98
United Kingdom,2024,10,2024-10-01,South East,D1007,South Dealer 2,2,Standard,Online,Electronics,40,254.97,10198.8,0.0211,215.3,9983.5
United Kingdom,2024,10,2024-10-01,South East,D1007,South Dealer 2,2,Standard,Retail,Home & Garden,71,75.72,5376.12,0.0217,116.86,5259.26
United Kingdom,2024,10,2024-10-01,South East,D1007,South Dealer 2,2,Standard,Online,Clothing,112,26.47,2964.64,0.0135,40.0,2924.64
United Kingdom,2024,10,2024-10-01,South East,D1007,South Dealer 2,2,Standard,Online,Sports,59,51.92,3063.28,0.0136,41.75,3021.53
United Kingdom,2024,10,2024-10-01,South East,D1007,South Dealer 2,2,Standard,Online,Grocery,332,8.01,2659.32,0.0014,3.72,2655.6
United Kingdom,2024,10,2024-10-01,South East,D1008,South Dealer 3,4,Standard,Online,Home & Garden,82,68.31,5601.42,0.0245,137.19,5464.23
United Kingdom,2024,10,2024-10-01,South East,D1008,South Dealer 3,4,Standard,Online,Clothing,69,31.24,2155.56,0.0128,27.53,2128.03
United Kingdom,2024,10,2024-10-01,South East,D1008,South Dealer 3,4,Standard,Online,Sports,61,50.26,3065.86,0.0295,90.53,2975.33
United Kingdom,2024,10,2024-10-01,South East,D1008,South Dealer 3,4,Standard,Online,Grocery,364,7.33,2668.12,0.0255,68.0,2600.12
United Kingdom,2024,10,2024-10-01,South East,D1008,South Dealer 3,4,Standard,Retail,Beauty,121,17.86,2161.06,0.0106,22.87,2138.19
United Kingdom,2024,10,2024-10-01,South East,D1009,South Dealer 4,3,Silver,Retail,Electronics,19,245.1,4656.9,0.0463,215.81,4441.09
United Kingdom,2024,10,2024-10-01,South East,D1009,South Dealer 4,3,Silver,Online,Home & Garden,57,65.78,3749.46,0.0457,171.38,3578.08
United Kingdom,2024,10,2024-10-01,South East,D1009,South Dealer 4,3,Silver,Online,Clothing,71,33.03,2345.13,0.0603,141.35,2203.78
United Kingdom,2024,10,2024-10-01,South East,D1009,South Dealer 4,3,Silver,Retail,Sports,68,59.73,4061.64,0.0469,190.44,3871.2
United Kingdom,2024,10,2024-10-01,South East,D1009,South Dealer 4,3,Silver,Retail,Grocery,389,8.27,3217.03,0.1063,341.9,2875.13
United Kingdom,2024,10,2024-10-01,South East,D1010,South Dealer 5,3,Standard,Online,Home & Garden,50,66.94,3347.0,0.0087,29.05,3317.95
United Kingdom,2024,10,2024-10-01,South East,D1010,South Dealer 5,3,Standard,Online,Clothing,75,32.39,2429.25,0.0152,36.86,2392.39
United Kingdom,2024,10,2024-10-01,South East,D1010,South Dealer 5,3,Standard,Retail,Sports,83,57.29,4755.07,0.0134,63.73,4691.34
United Kingdom,2024,10,2024-10-01,South East,D1010,South Dealer 5,3,Standard,Online,Grocery,380,7.89,2998.2,0.0234,70.13,2928.07
United Kingdom,2024,10,2024-10-01,South East,D1010,South Dealer 5,3,Standard,Online,Beauty,90,16.66,1499.4,0.017,25.55,1473.85
United Kingdom,2024,10,2024-10-01,South West,D1011,South Dealer 1,3,Silver,Retail,Clothing,73,29.38,2144.74,0.0472,101.24,2043.5
United Kingdom,2024,10,2024-10-01,South West,D1011,South Dealer 1,3,Silver,Online,Sports,85,55.38,4707.3,0.0318,149.76,4557.54
United Kingdom,2024,10,2024-10-01,South West,D1011,South Dealer 1,3,Silver,Retail,Grocery,534,8.05,4298.7,0.0416,178.77,4119.93
United Kingdom,2024,10,2024-10-01,South West,D1011,South Dealer 1,3,Silver,Retail,Beauty,97,16.94,1643.18,0.039,64.02,1579.16
United Kingdom,2024,10,2024-10-01,South West,D1012,South Dealer 2,4,Silver,Retail,Electronics,22,253.26,5571.72,0.0653,364.01,5207.71
United Kingdom,2024,10,2024-10-01,South West,D1012,South Dealer 2,4,Silver,Online,Home & Garden,85,75.71,6435.35,0.0514,330.57,6104.78
United Kingdom,2024,10,2024-10-01,South West,D1012,South Dealer 2,4,Silver,Online,Clothing,113,30.99,3501.87,0.066,231.04,3270.83
United Kingdom,2024,10,2024-10-01,South West,D1013,South Dealer 3,4,Silver,Online,Electronics,28,256.36,7178.08,0.0568,407.97,6770.11
United Kingdom,2024,10,2024-10-01,South West,D1013,South Dealer 3,4,Silver,Retail,Home & Garden,61,76.68,4677.48,0.0633,296.17,4381.31
United Kingdom,2024,10,2024-10-01,South West,D1013,South Dealer 3,4,Silver,Online,Clothing,74,34.56,2557.44,0.0362,92.67,2464.77
United Kingdom,2024,10,2024-10-01,South West,D1013,South Dealer 3,4,Silver,Wholesale,Sports,85,47.15,4007.75,0.0611,245.06,3762.69
United Kingdom,2024,10,2024-10-01,South West,D1013,South Dealer 3,4,Silver,Retail,Grocery,531,7.75,4115.25,0.0613,252.32,3862.93
United Kingdom,2024,10,2024-10-01,South West,D1013,South Dealer 3,4,Silver,Online,Beauty,108,18.41,1988.28,0.0569,113.04,1875.24
United Kingdom,2024,10,2024-10-01,South West,D1014,South Dealer 4,3,Standard,Online,Electronics,36,251.26,9045.36,0.0338,305.86,8739.5
United Kingdom,2024,10,2024-10-01,South West,D1014,South Dealer 4,3,Standard,Retail,Clothing,78,32.18,2510.04,0.0261,65.49,2444.55
United Kingdom,2024,10,2024-10-01,South West,D1014,South Dealer 4,3,Standard,Retail,Beauty,118,17.88,2109.84,0.0678,143.0,1966.84
United Kingdom,2024,10,2024-10-01,South West,D1015,South Dealer 5,3,Standard,Retail,Electronics,28,281.67,7886.76,0.0192,151.18,7735.58
United Kingdom,2024,10,2024-10-01,South West,D1015,South Dealer 5,3,Standard,Retail,Home & Garden,28,68.6,1920.8,0.0061,11.69,1909.11
United Kingdom,2024,10,2024-10-01,South West,D1015,South Dealer 5,3,Standard,Retail,Clothing,99,32.48,3215.52,0.008,25.66,3189.86
United Kingdom,2024,10,2024-10-01,South West,D1015,South Dealer 5,3,Standard,Online,Sports,32,51.72,1655.04,0.067,110.96,1544.08
United Kingdom,2024,10,2024-10-01,South West,D1015,South Dealer 5,3,Standard,Online,Grocery,378,8.06,3046.68,0.0175,53.28,2993.4
United Kingdom,2024,10,2024-10-01,South West,D1015,South Dealer 5,3,Standard,Retail,Beauty,94,17.0,1598.0,0.0186,29.75,1568.25
United Kingdom,2024,10,2024-10-01,East of England,D1016,East Dealer 1,4,Standard,Online,Electronics,20,268.39,5367.8,0.0067,35.71,5332.09
United Kingdom,2024,10,2024-10-01,East of England,D1016,East Dealer 1,4,Standard,Retail,Home & Garden,87,76.96,6695.52,0.1019,682.53,6012.99
United Kingdom,2024,10,2024-10-01,East of England,D1016,East Dealer 1,4,Standard,Retail,Clothing,98,31.72,3108.56,0.0344,106.99,3001.57
United Kingdom,2024,10,2024-10-01,East of England,D1016,East Dealer 1,4,Standard,Wholesale,Sports,64,47.74,3055.36,0.0268,81.76,2973.6
United Kingdom,2024,10,2024-10-01,East of England,D1016,East Dealer 1,4,Standard,Wholesale,Grocery,429,7.32,3140.28,0.0082,25.89,3114.39
United Kingdom,2024,10,2024-10-01,East of England,D1016,East Dealer 1,4,Standard,Retail,Beauty,103,17.83,1836.49,0.0294,53.94,1782.55
United Kingdom,2024,10,2024-10-01,East of England,D1017,East Dealer 2,3,Silver,Online,Home & Garden,63,69.55,4381.65,0.1025,449.29,3932.36
United Kingdom,2024,10,2024-10-01,East of England,D1017,East Dealer 2,3,Silver,Online,Clothing,98,33.25,3258.5,0.0415,135.28,3123.22
United Kingdom,2024,10,2024-10-01,East of England,D1017,East Dealer 2,3,Silver,Retail,Sports,63,58.52,3686.76,0.052,191.7,3495.06
United Kingdom,2024,10,2024-10-01,East of England,D1017,East Dealer 2,3,Silver,Retail,Beauty,89,17.99,1601.11,0.0642,102.76,1498.35
United Kingdom,2024,10,2024-10-01,East of England,D1018,East Dealer 3,3,Silver,Wholesale,Sports,54,48.7,2629.8,0.0246,64.81,2564.99
United Kingdom,2024,10,2024-10-01,East of England,D1018,East Dealer 3,3,Silver,Wholesale,Grocery,582,7.23,4207.86,0.0489,205.74,4002.12
United Kingdom,2024,10,2024-10-01,East of England,D1018,East Dealer 3,3,Silver,Online,Beauty,110,17.47,1921.7,0.0523,100.46,1821.24
United Kingdom,2024,10,2024-10-01,East of England,D1019,East Dealer 4,3,Standard,Retail,Electronics,38,242.27,9206.26,0.0248,228.08,8978.18
United Kingdom,2024,10,2024-10-01,East of England,D1019,East Dealer 4,3,Standard,Online,Home & Garden,64,68.65,4393.6,0.0257,112.77,4280.83
United Kingdom,2024,10,2024-10-01,East of England,D1019,East Dealer 4,3,Standard,Retail,Sports,75,59.28,4446.0,0.026,115.53,4330.47
United Kingdom,2024,10,2024-10-01,East of England,D1019,East Dealer 4,3,Standard,Online,Beauty,114,17.89,2039.46,0.0759,154.83,1884.63
United Kingdom,2024,10,2024-10-01,East of England,D1020,East Dealer 5,4,Silver,Retail,Home & Garden,59,71.26,4204.34,0.0505,212.36,3991.98
United Kingdom,2024,10,2024-10-01,East of England,D1020,East Dealer 5,4,Silver,Online,Clothing,70,31.43,2200.1,0.0422,92.75,2107.35
United Kingdom,2024,10,2024-10-01,East of England,D1020,East Dealer 5,4,Silver,Online,Sports,64,62.52,4001.28,0.0608,243.09,3758.19
United Kingdom,2024,10,2024-10-01,East of England,D1020,East Dealer 5,4,Silver,Retail,Grocery,521,8.01,4173.21,0.0771,321.64,3851.57
United Kingdom,2024,10,2024-10-01,East of England,D1020,East Dealer 5,4,Silver,Retail,Beauty,158,17.06,2695.48,0.0558,150.28,2545.2
United Kingdom,2024,10,2024-10-01,West Midlands,D1021,West Dealer 1,5,Standard,Retail,Clothing,92,30.95,2847.4,0.0247,70.3,2777.1
United Kingdom,2024,10,2024-10-01,West Midlands,D1021,West Dealer 1,5,Standard,Retail,Sports,78,52.53,4097.34,0.0381,156.03,3941.31
United Kingdom,2024,10,2024-10-01,West Midlands,D1021,West Dealer 1,5,Standard,Retail,Grocery,386,8.39,3238.54,0.0308,99.73,3138.81
United Kingdom,2024,10,2024-10-01,West Midlands,D1021,West Dealer 1,5,Standard,Online,Beauty,148,17.36,2569.28,0.015,38.49,2530.79
United Kingdom,2024,10,2024-10-01,West Midlands,D1022,West Dealer 2,5,Standard,Online,Home & Garden,49,61.01,2989.49,0.0235,70.29,2919.2
United Kingdom,2024,10,2024-10-01,West Midlands,D1022,West Dealer 2,5,Standard,Wholesale,Sports,74,50.03,3702.22,0.0137,50.71,3651.51
United Kingdom,2024,10,2024-10-01,West Midlands,D1022,West Dealer 2,5,Standard,Retail,Grocery,512,8.45,4326.4,0.0346,149.54,4176.86
United Kingdom,2024,10,2024-10-01,West Midlands,D1023,West Dealer 3,4,Platinum,Online,Home & Garden,55,69.8,3839.0,0.1268,486.81,3352.19
United Kingdom,2024,10,2024-10-01,West Midlands,D1023,West Dealer 3,4,Platinum,Retail,Sports,81,60.94,4936.14,0.1079,532.61,4403.53
United Kingdom,2024,10,2024-10-01,West Midlands,D1023,West Dealer 3,4,Platinum,Retail,Grocery,460,8.51,3914.6,0.1852,724.91,3189.69
United Kingdom,2024,10,2024-10-01,West Midlands,D1024,West Dealer 4,4,Gold,Retail,Home & Garden,29,73.82,2140.78,0.086,184.19,1956.59
United Kingdom,2024,10,2024-10-01,West Midlands,D1024,West Dealer 4,4,Gold,Retail,Clothing,59,30.9,1823.1,0.0755,137.63,1685.47
United Kingdom,2024,10,2024-10-01,West Midlands,D1024,West Dealer 4,4,Gold,Wholesale,Grocery,450,6.59,2965.5,0.0789,234.05,2731.45
United Kingdom,2024,10,2024-10-01,West Midlands,D1024,West Dealer 4,4,Gold,Online,Beauty,131,17.57,2301.67,0.0879,202.27,2099.4
United Kingdom,2024,10,2024-10-01,West Midlands,D1025,West Dealer 5,3,Standard,Wholesale,Clothing,96,30.45,2923.2,0.0099,28.86,2894.34
United Kingdom,2024,10,2024-10-01,West Midlands,D1025,West Dealer 5,3,Standard,Wholesale,Sports,82,51.06,4186.92,0.0085,35.7,4151.22
United Kingdom,2024,10,2024-10-01,West Midlands,D1025,West Dealer 5,3,Standard,Retail,Grocery,298,7.72,2300.56,0.0086,19.76,2280.8
United Kingdom,2024,10,2024-10-01,East Midlands,D1026,East Dealer 1,2,Standard,Retail,Home & Garden,44,81.26,3575.44,0.0178,63.72,3511.72
United Kingdom,2024,10,2024-10-01,East Midlands,D1026,East Dealer 1,2,Standard,Retail,Clothing,86,31.12,2676.32,0.0179,48.03,2628.29
United Kingdom,2024,10,2024-10-01,East Midlands,D1026,East Dealer 1,2,Standard,Retail,Beauty,139,19.2,2668.8,0.0103,27.39,2641.41
United Kingdom,2024,10,2024-10-01,East Midlands,D1027,East Dealer 2,3,Gold,Retail,Home & Garden,63,72.03,4537.89,0.0971,440.6,4097.29
United Kingdom,2024,10,2024-10-01,East Midlands,D1027,East Dealer 2,3,Gold,Wholesale,Sports,78,49.66,3873.48,0.108,418.24,3455.24
United Kingdom,2024,10,2024-10-01,East Midlands,D1027,East Dealer 2,3,Gold,Retail,Grocery,454,7.48,3395.92,0.0618,209.75,3186.17
United Kingdom,2024,10,2024-10-01,East Midlands,D1028,East Dealer 3,3,Silver,Retail,Electronics,33,240.28,7929.24,0.0501,397.42,7531.82
United Kingdom,2024,10,2024-10-01,East Midlands,D1028,East Dealer 3,3,Silver,Online,Clothing,78,30.81,2403.18,0.0566,136.0,2267.18
United Kingdom,2024,10,2024-10-01,East Midlands,D1028,East Dealer 3,3,Silver,Retail,Sports,57,49.99,2849.43,0.0449,127.91,2721.52
United Kingdom,2024,10,2024-10-01,East Midlands,D1028,East Dealer 3,3,Silver,Retail,Grocery,552,7.79,4300.08,0.0575,247.15,4052.93
United Kingdom,2024,10,2024-10-01,East Midlands,D1029,East Dealer 4,4,Standard,Online,Electronics,17,245.0,4165.0,0.026,108.31,4056.69
United Kingdom,2024,10,2024-10-01,East Midlands,D1029,East Dealer 4,4,Standard,Retail,Home & Garden,74,74.32,5499.68,0.0173,95.36,5404.32
United Kingdom,2024,10,2024-10-01,East Midlands,D1029,East Dealer 4,4,Standard,Online,Sports,80,52.74,4219.2,0.1031,435.16,3784.04
United Kingdom,2024,10,2024-10-01,East Midlands,D1029,East Dealer 4,4,Standard,Wholesale,Grocery,380,7.82,2971.6,0.0132,39.22,2932.38
United Kingdom,2024,10,2024-10-01,East Midlands,D1030,East Dealer 5,4,Silver,Retail,Clothing,94,30.79,2894.26,0.0673,194.8,2699.46
United Kingdom,2024,10,2024-10-01,East Midlands,D1030,East Dealer 5,4,Silver,Retail,Sports,83,58.33,4841.39,0.0527,255.26,4586.13
United Kingdom,2024,10,2024-10-01,East Midlands,D1030,East Dealer 5,4,Silver,Online,Grocery,491,7.47,3667.77,0.0461,169.23,3498.54
United Kingdom,2024,10,2024-10-01,East Midlands,D1030,East Dealer 5,4,Silver,Retail,Beauty,115,17.73,2038.95,0.048,97.88,1941.07
United Kingdom,2024,10,2024-10-01,North West,D1031,North Dealer 1,3,Gold,Retail,Electronics,33,249.38,8229.54,0.0956,787.08,7442.46
United Kingdom,2024,10,2024-10-01,North West,D1031,North Dealer 1,3,Gold,Wholesale,Home & Garden,37,63.22,2339.14,0.0918,214.84,2124.3
United Kingdom,2024,10,2024-10-01,North West,D1031,North Dealer 1,3,Gold,Online,Clothing,83,33.05,2743.15,0.0996,273.16,2469.99
United Kingdom,2024,10,2024-10-01,North West,D1031,North Dealer 1,3,Gold,Wholesale,Sports,70,51.73,3621.1,0.141,510.51,3110.59
United Kingdom,2024,10,2024-10-01,North West,D1031,North Dealer 1,3,Gold,Online,Grocery,545,8.11,4419.95,0.0829,366.22,4053.73
United Kingdom,2024,10,2024-10-01,North West,D1032,North Dealer 2,3,Standard,Retail,Electronics,29,251.26,7286.54,0.0278,202.78,7083.76
United Kingdom,2024,10,2024-10-01,North West,D1032,North Dealer 2,3,Standard,Wholesale,Home & Garden,69,66.31,4575.39,0.0098,44.77,4530.62
United Kingdom,2024,10,2024-10-01,North West,D1033,North Dealer 3,2,Gold,Retail,Electronics,25,264.5,6612.5,0.0683,451.96,6160.54
United Kingdom,2024,10,2024-10-01,North West,D1033,North Dealer 3,2,Gold,Retail,Home & Garden,58,73.44,4259.52,0.0745,317.49,3942.03
United Kingdom,2024,10,2024-10-01,North West,D1033,North Dealer 3,2,Gold,Online,Clothing,76,31.54,2397.04,0.0781,187.17,2209.87
United Kingdom,2024,10,2024-10-01,North West,D1033,North Dealer 3,2,Gold,Wholesale,Sports,41,52.66,2159.06,0.0689,148.76,2010.3
United Kingdom,2024,10,2024-10-01,North West,D1033,North Dealer 3,2,Gold,Online,Grocery,411,7.58,3115.38,0.0655,203.96,2911.42
United Kingdom,2024,10,2024-10-01,North West,D1033,North Dealer 3,2,Gold,Wholesale,Beauty,130,14.93,1940.9,0.0881,171.0,1769.9
United Kingdom,2024,10,2024-10-01,North West,D1034,North Dealer 4,4,Standard,Retail,Electronics,25,239.74,5993.5,0.0224,134.29,5859.21
United Kingdom,2024,10,2024-10-01,North West,D1034,North Dealer 4,4,Standard,Retail,Home & Garden,52,72.3,3759.6,0.0277,104.06,3655.54
United Kingdom,2024,10,2024-10-01,North West,D1034,North Dealer 4,4,Standard,Retail,Grocery,387,8.27,3200.49,0.0215,68.7,3131.79
United Kingdom,2024,10,2024-10-01,North West,D1034,North Dealer 4,4,Standard,Wholesale,Beauty,104,16.12,1676.48,0.0237,39.66,1636.82
United Kingdom,2024,10,2024-10-01,North West,D1035,North Dealer 5,5,Standard,Retail,Electronics,45,238.87,10749.15,0.0339,364.75,10384.4
United Kingdom,2024,10,2024-10-01,North West,D1035,North Dealer 5,5,Standard,Retail,Clothing,61,34.06,2077.66,0.0306,63.58,2014.08
United Kingdom,2024,10,2024-10-01,North West,D1035,North Dealer 5,5,Standard,Wholesale,Sports,93,45.69,4249.17,0.0375,159.15,4090.02
United Kingdom,2024,10,2024-10-01,North East,D1036,North Dealer 1,3,Silver,Online,Electronics,21,257.45,5406.45,0.0493,266.45,5140.0
United Kingdom,2024,10,2024-10-01,North East,D1036,North Dealer 1,3,Silver,Retail,Home & Garden,59,72.34,4268.06,0.0578,246.55,4021.51
United Kingdom,2024,10,2024-10-01,North East,D1036,North Dealer 1,3,Silver,Retail,Sports,89,59.36,5283.04,0.0465,245.62,5037.42
United Kingdom,2024,10,2024-10-01,North East,D1036,North Dealer 1,3,Silver,Wholesale,Beauty,157,15.36,2411.52,0.0417,100.67,2310.85
United Kingdom,2024,10,2024-10-01,North East,D1037,North Dealer 2,3,Gold,Retail,Electronics,42,245.7,10319.4,0.0792,817.17,9502.23
United Kingdom,2024,10,2024-10-01,North East,D1037,North Dealer 2,3,Gold,Retail,Home & Garden,69,75.6,5216.4,0.0763,397.77,4818.63
United Kingdom,2024,10,2024-10-01,North East,D1037,North Dealer 2,3,Gold,Online,Clothing,95,29.57,2809.15,0.0855,240.13,2569.02
United Kingdom,2024,10,2024-10-01,North East,D1037,North Dealer 2,3,Gold,Wholesale,Grocery,406,7.15,2902.9,0.086,249.78,2653.12
United Kingdom,2024,10,2024-10-01,North East,D1037,North Dealer 2,3,Gold,Retail,Beauty,134,17.19,2303.46,0.1184,272.8,2030.66
United Kingdom,2024,10,2024-10-01,North East,D1038,North Dealer 3,4,Silver,Online,Electronics,36,251.46,9052.56,0.0688,622.44,8430.12
United Kingdom,2024,10,2024-10-01,North East,D1038,North Dealer 3,4,Silver,Online,Home & Garden,74,66.16,4895.84,0.0421,205.93,4689.91
United Kingdom,2024,10,2024-10-01,North East,D1038,North Dealer 3,4,Silver,Retail,Clothing,102,31.79,3242.58,0.0782,253.5,2989.08
United Kingdom,2024,10,2024-10-01,North East,D1038,North Dealer 3,4,Silver,Online,Beauty,139,18.37,2553.43,0.065,166.07,2387.36
United Kingdom,2024,10,2024-10-01,North East,D1039,North Dealer 4,5,Gold,Retail,Home & Garden,75,71.44,5358.0,0.0814,436.02,4921.98
United Kingdom,2024,10,2024-10-01,North East,D1039,North Dealer 4,5,Gold,Online,Sports,63,51.32,3233.16,0.0889,287.29,2945.87
United Kingdom,2024,10,2024-10-01,North East,D1039,North Dealer 4,5,Gold,Retail,Beauty,121,19.32,2337.72,0.0767,179.26,2158.46
United Kingdom,2024,10,2024-10-01,North East,D1040,North Dealer 5,4,Silver,Retail,Electronics,58,236.93,13741.94,0.0415,570.2,13171.74
United Kingdom,2024,10,2024-10-01,North East,D1040,North Dealer 5,4,Silver,Wholesale,Home & Garden,49,64.37,3154.13,0.0613,193.36,2960.77
United Kingdom,2024,10,2024-10-01,North East,D1040,North Dealer 5,4,Silver,Online,Clothing,102,30.67,3128.34,0.0339,105.91,3022.43
United Kingdom,2024,10,2024-10-01,North East,D1040,North Dealer 5,4,Silver,Online,Sports,62,55.29,3427.98,0.0712,243.95,3184.03
United Kingdom,2024,10,2024-10-01,North East,D1040,North Dealer 5,4,Silver,Retail,Grocery,503,8.49,4270.47,0.0529,226.02,4044.45
